state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level,active_cases,day_of_week
Odisha,12-05-2020,414,3,85,37,"68,057",437,0.64,0,"46,356,334",0.00,0.72,Low Risk,326,Tuesday
Odisha,13-05-2020,437,3,116,23,"72,756",538,0.74,0,"46,356,334",0.00,0.69,Low Risk,318,Wednesday
Odisha,14-05-2020,538,3,143,101,"77,150",611,0.79,0,"46,356,334",0.00,0.56,Low Risk,392,Thursday
Odisha,15-05-2020,611,3,158,73,"81,919",672,0.82,0,"46,356,334",0.00,0.49,Low Risk,450,Friday
Odisha,16-05-2020,672,3,166,61,"86,140",737,0.86,0,"46,356,334",0.00,0.45,Low Risk,503,Saturday
Odisha,17-05-2020,737,3,196,65,"91,223",828,0.91,0,"46,356,334",0.00,0.41,Low Risk,538,Sunday
Odisha,18-05-2020,828,4,220,91,"95,766",876,0.91,0,"46,356,334",0.00,0.48,Low Risk,604,Monday
Odisha,19-05-2020,876,4,220,48,"100,302",978,0.98,0,"46,356,334",0.00,0.46,Low Risk,652,Tuesday
Odisha,20-05-2020,978,5,277,102,"105,914","1,052",0.99,0,"46,356,334",0.00,0.51,Low Risk,696,Wednesday
Odisha,21-05-2020,"1,052",6,307,74,"108,432","1,103",1.02,0,"46,356,334",0.00,0.57,Low Risk,739,Thursday
Odisha,22-05-2020,"1,103",7,393,51,"113,437","1,189",1.05,0,"46,356,334",0.00,0.63,Low Risk,703,Friday
Odisha,23-05-2020,"1,189",7,436,86,"118,446","1,269",1.07,0,"46,356,334",0.00,0.59,Low Risk,746,Saturday
Odisha,24-05-2020,"1,269",7,497,80,"123,834","1,335",1.08,0,"46,356,334",0.00,0.55,Low Risk,765,Sunday
Odisha,25-05-2020,"1,336",7,550,67,"127,776","1,438",1.13,0,"46,356,334",0.00,0.52,Low Risk,779,Monday
Odisha,26-05-2020,"1,438",7,649,102,"131,595","1,517",1.15,0,"46,356,334",0.00,0.49,Low Risk,782,Tuesday
Odisha,27-05-2020,"1,517",7,733,79,"136,274","1,593",1.17,0,"46,356,334",0.00,0.46,Low Risk,777,Wednesday
Odisha,28-05-2020,"1,593",7,733,76,"139,311","1,660",1.19,0,"46,356,334",0.00,0.44,Low Risk,853,Thursday
Odisha,29-05-2020,"1,660",7,887,67,"143,570","1,723",1.20,0,"46,356,334",0.00,0.42,Low Risk,766,Friday
Odisha,30-05-2020,"1,723",7,887,63,"147,490","1,819",1.23,0,"46,356,334",0.00,0.41,Low Risk,829,Saturday
Odisha,31-05-2020,"1,819",7,"1,050",96,"152,131","1,948",1.28,0,"46,356,334",0.00,0.38,Low Risk,762,Sunday
Odisha,01-06-2020,"1,948",7,"1,126",129,"155,690","2,104",1.35,0,"46,356,334",0.00,0.36,Low Risk,815,Monday
Odisha,02-06-2020,"2,104",7,"1,245",156,"159,567","2,245",1.41,0,"46,356,334",0.00,0.33,Low Risk,852,Tuesday
Odisha,03-06-2020,"2,245",7,"1,325",141,"162,891","2,388",1.47,0,"46,356,334",0.00,0.31,Low Risk,913,Wednesday
Odisha,04-06-2020,"2,388",7,"1,416",143,"165,824","2,478",1.49,0,"46,356,334",0.00,0.29,Low Risk,965,Thursday
Odisha,05-06-2020,"2,478",7,"1,416",90,"169,010","2,608",1.54,0,"46,356,334",0.00,0.28,Low Risk,"1,055",Friday
Odisha,06-06-2020,"2,608",8,"1,604",130,"172,598","2,781",1.61,0,"46,356,334",0.00,0.31,Low Risk,996,Saturday
Odisha,07-06-2020,"2,781",8,"1,716",173,"176,098","2,856",1.62,0,"46,356,334",0.00,0.29,Low Risk,"1,057",Sunday
Odisha,08-06-2020,"2,856",9,"1,894",75,"179,415","2,994",1.67,0,"46,356,334",0.00,0.32,Low Risk,953,Monday
Odisha,09-06-2020,"2,994",9,"1,993",138,"182,384","3,140",1.72,0,"46,356,334",0.00,0.30,Low Risk,992,Tuesday
Odisha,10-06-2020,"3,140",9,"2,133",146,"185,401","3,250",1.75,0,"46,356,334",0.00,0.29,Low Risk,998,Wednesday
Odisha,11-06-2020,"3,250",9,"2,282",110,"188,743","3,386",1.79,0,"46,356,334",0.00,0.28,Low Risk,959,Thursday
Odisha,12-06-2020,"3,386",9,"2,354",136,"192,576","3,477",1.81,0,"46,356,334",0.00,0.27,Low Risk,"1,023",Friday
Odisha,13-06-2020,"3,498",10,"2,474",112,"196,456","3,723",1.90,0,"46,356,334",0.00,0.29,Low Risk,"1,014",Saturday
Odisha,14-06-2020,"3,723",10,"2,594",225,"200,014","3,909",1.95,0,"46,356,334",0.00,0.27,Low Risk,"1,119",Sunday
Odisha,15-06-2020,"3,909",11,"2,708",186,"202,513","4,055",2.00,0,"46,356,334",0.00,0.28,Low Risk,"1,190",Monday
Odisha,16-06-2020,"4,055",11,"2,854",146,"205,501","4,163",2.03,0,"46,356,334",0.00,0.27,Low Risk,"1,190",Tuesday
Odisha,17-06-2020,"4,163",11,"2,974",108,"208,472","4,338",2.08,0,"46,356,334",0.00,0.26,Low Risk,"1,178",Wednesday
Odisha,18-06-2020,"4,338",11,"3,047",175,"212,224","4,512",2.13,0,"46,356,334",0.00,0.25,Low Risk,"1,280",Thursday
Odisha,19-06-2020,"4,512",11,"3,144",174,"216,607","4,677",2.16,0,"46,356,334",0.00,0.24,Low Risk,"1,357",Friday
Odisha,20-06-2020,"4,677",11,"3,297",165,"219,774","4,856",2.21,0,"46,356,334",0.00,0.24,Low Risk,"1,369",Saturday
Odisha,21-06-2020,"4,856",12,"3,534",179,"224,402","5,160",2.30,0,"46,356,334",0.00,0.25,Low Risk,"1,310",Sunday
Odisha,22-06-2020,"5,160",14,"3,720",304,"227,860","5,303",2.33,0,"46,356,334",0.00,0.27,Low Risk,"1,426",Monday
Odisha,23-06-2020,"5,303",15,"3,863",143,"231,356","5,470",2.36,0,"46,356,334",0.00,0.28,Low Risk,"1,425",Tuesday
Odisha,24-06-2020,"5,470",17,"3,988",167,"235,627","5,752",2.44,0,"46,356,334",0.00,0.31,Low Risk,"1,465",Wednesday
Odisha,25-06-2020,"5,752",17,"4,123",282,"239,815","5,962",2.49,0,"46,356,334",0.00,0.30,Low Risk,"1,612",Thursday
Odisha,26-06-2020,"5,962",17,"4,291",210,"244,588","6,180",2.53,0,"46,356,334",0.00,0.29,Low Risk,"1,654",Friday
Odisha,27-06-2020,"6,180",17,"4,422",218,"249,902","6,350",2.54,0,"46,356,334",0.00,0.28,Low Risk,"1,741",Saturday
Odisha,28-06-2020,"6,350",18,"4,606",170,"255,809","6,614",2.59,0,"46,356,334",0.00,0.28,Low Risk,"1,726",Sunday
Odisha,29-06-2020,"6,614",21,"4,743",264,"260,428","6,859",2.63,0,"46,356,334",0.00,0.32,Low Risk,"1,850",Monday
Odisha,30-06-2020,"6,859",23,"4,946",245,"265,431","7,065",2.66,0,"46,356,334",0.00,0.34,Low Risk,"1,890",Tuesday
Odisha,01-07-2020,"7,065",25,"5,189",206,"270,678","7,316",2.70,0,"46,356,334",0.00,0.35,Low Risk,"1,851",Wednesday
Odisha,02-07-2020,"7,316",25,"5,353",251,"274,672","7,545",2.75,0,"46,356,334",0.00,0.34,Low Risk,"1,938",Thursday
Odisha,03-07-2020,"7,545",27,"5,502",229,"281,523","8,106",2.88,0,"46,356,334",0.00,0.36,Low Risk,"2,016",Friday
Odisha,04-07-2020,"8,106",29,"5,705",561,"287,090","8,601",3.00,0,"46,356,334",0.00,0.36,Low Risk,"2,372",Saturday
Odisha,05-07-2020,"8,601",34,"5,934",495,"292,407","9,070",3.10,0,"46,356,334",0.00,0.40,Low Risk,"2,633",Sunday
Odisha,06-07-2020,"9,070",36,"6,224",469,"297,234","9,526",3.20,0,"46,356,334",0.00,0.40,Low Risk,"2,810",Monday
Odisha,07-07-2020,"9,526",38,"6,486",456,"302,780","10,097",3.33,0,"46,356,334",0.00,0.40,Low Risk,"3,002",Tuesday
Odisha,08-07-2020,"10,097",42,"6,703",571,"308,698","10,624",3.44,0,"46,356,334",0.00,0.42,Low Risk,"3,352",Wednesday
Odisha,09-07-2020,"10,624",48,"7,006",527,"314,987","11,201",3.56,0,"46,356,334",0.00,0.45,Low Risk,"3,570",Thursday
Odisha,10-07-2020,"11,201",52,"7,407",577,"321,443","11,956",3.72,0,"46,356,334",0.00,0.46,Low Risk,"3,742",Friday
Odisha,11-07-2020,"11,956",56,"7,972",755,"327,288","12,526",3.83,0,"46,356,334",0.00,0.47,Low Risk,"3,928",Saturday
Odisha,12-07-2020,"12,526",61,"8,360",570,"334,527","13,121",3.92,0,"46,356,334",0.00,0.49,Low Risk,"4,105",Sunday
Odisha,13-07-2020,"13,121",64,"8,750",595,"341,537","13,737",4.02,0,"46,356,334",0.00,0.49,Low Risk,"4,307",Monday
Odisha,14-07-2020,"13,737",70,"9,255",616,"347,226","14,280",4.11,0,"46,356,334",0.00,0.51,Low Risk,"4,412",Tuesday
Odisha,15-07-2020,"14,280",74,"9,864",543,"353,824","14,898",4.21,0,"46,356,334",0.00,0.52,Low Risk,"4,342",Wednesday
Odisha,16-07-2020,"14,898",77,"10,476",618,"361,920","15,392",4.25,0,"46,356,334",0.00,0.52,Low Risk,"4,345",Thursday
Odisha,17-07-2020,"15,392",79,"10,877",494,"369,738","16,110",4.36,0,"46,356,334",0.00,0.51,Low Risk,"4,436",Friday
Odisha,18-07-2020,"16,110",83,"11,330",718,"377,893","16,701",4.42,0,"46,356,334",0.00,0.52,Low Risk,"4,697",Saturday
Odisha,19-07-2020,"16,701",86,"11,937",591,"386,102","17,437",4.52,0,"46,356,334",0.00,0.51,Low Risk,"4,678",Sunday
Odisha,20-07-2020,"17,437",91,"12,453",736,"393,602","18,110",4.60,0,"46,356,334",0.00,0.52,Low Risk,"4,893",Monday
Odisha,21-07-2020,"18,110",97,"12,910",673,"401,644","18,757",4.67,0,"46,356,334",0.00,0.54,Low Risk,"5,103",Tuesday
Odisha,22-07-2020,"18,757",103,"13,310",647,"410,921","19,835",4.83,0,"46,356,334",0.00,0.55,Low Risk,"5,344",Wednesday
Odisha,23-07-2020,"19,835",108,"13,750","1,078","421,931","21,099",5.00,0,"46,356,334",0.00,0.54,Low Risk,"5,977",Thursday
Odisha,24-07-2020,"21,099",114,"14,393","1,264","433,578","22,693",5.23,0,"46,356,334",0.00,0.54,Low Risk,"6,592",Friday
Odisha,25-07-2020,"22,693",120,"15,201","1,594","446,311","24,013",5.38,0,"46,356,334",0.00,0.53,Low Risk,"7,372",Saturday
Odisha,26-07-2020,"24,013",130,"15,929","1,320","458,120","25,389",5.54,0,"46,356,334",0.00,0.54,Low Risk,"7,954",Sunday
Odisha,27-07-2020,"25,389",140,"16,793","1,376","467,447","26,892",5.75,0,"46,356,334",0.00,0.55,Low Risk,"8,456",Monday
Odisha,28-07-2020,"26,892",147,"17,374","1,503","476,560","28,107",5.90,0,"46,356,334",0.00,0.55,Low Risk,"9,371",Tuesday
Odisha,29-07-2020,"28,107",154,"18,061","1,215","487,310","29,175",5.99,0,"46,356,334",0.00,0.55,Low Risk,"9,892",Wednesday
Odisha,30-07-2020,"29,175",159,"18,939","1,068","500,238","30,378",6.07,0,"46,356,334",0.00,0.54,Low Risk,"10,077",Thursday
Odisha,31-07-2020,"30,378",169,"19,746","1,203","514,573","31,877",6.19,0,"46,356,334",0.00,0.56,Low Risk,"10,463",Friday
Odisha,01-08-2020,"31,877",177,"20,518","1,499","528,708","33,479",6.33,0,"46,356,334",0.00,0.56,Low Risk,"11,182",Saturday
Odisha,02-08-2020,"33,479",187,"21,274","1,602","543,316","34,913",6.43,0,"46,356,334",0.00,0.56,Low Risk,"12,018",Sunday
Odisha,03-08-2020,"34,913",197,"21,955","1,434","556,588","36,297",6.52,0,"46,356,334",0.00,0.56,Low Risk,"12,761",Monday
Odisha,04-08-2020,"36,297",207,"23,074","1,384","570,590","37,681",6.60,0,"46,356,334",0.00,0.57,Low Risk,"13,016",Tuesday
Odisha,05-08-2020,"37,681",216,"24,483","1,384","585,505","39,018",6.66,0,"46,356,334",0.00,0.57,Low Risk,"12,982",Wednesday
Odisha,06-08-2020,"39,018",225,"25,738","1,337","600,591","40,717",6.78,0,"46,356,334",0.00,0.58,Low Risk,"13,055",Thursday
Odisha,07-08-2020,"40,717",235,"26,888","1,699","616,646","42,550",6.90,0,"46,356,334",0.00,0.58,Low Risk,"13,594",Friday
Odisha,08-08-2020,"42,550",247,"28,698","1,833","634,090","44,193",6.97,0,"46,356,334",0.00,0.58,Low Risk,"13,605",Saturday
Odisha,09-08-2020,"44,193",259,"30,242","1,643","650,183","45,927",7.06,0,"46,356,334",0.00,0.59,Low Risk,"13,692",Sunday
Odisha,10-08-2020,"45,927",272,"31,785","1,734","669,266","47,455",7.09,0,"46,356,334",0.00,0.59,Low Risk,"13,870",Monday
Odisha,11-08-2020,"47,455",286,"33,021","1,528","692,301","48,796",7.05,0,"46,356,334",0.00,0.60,Low Risk,"14,148",Tuesday
Odisha,12-08-2020,"48,796",296,"34,806","1,341","724,354","48,796",6.74,0,"46,356,334",0.00,0.61,Low Risk,"13,694",Wednesday
Odisha,13-08-2020,"50,672",305,"36,479","1,876","765,065","48,796",6.38,0,"46,356,334",0.00,0.60,Low Risk,"13,888",Thursday
Odisha,14-08-2020,"52,653",314,"37,901","1,981","807,826","48,796",6.04,0,"46,356,334",0.00,0.60,Low Risk,"14,438",Friday
Odisha,15-08-2020,"54,630",324,"39,206","1,977","855,713","57,126",6.68,0,"46,356,334",0.00,0.59,Low Risk,"15,100",Saturday
Odisha,16-08-2020,"57,126",333,"40,727","2,496","908,508","60,050",6.61,0,"46,356,334",0.00,0.58,Low Risk,"16,066",Sunday
Odisha,17-08-2020,"60,050",343,"42,277","2,924","958,929","60,050",6.26,0,"46,356,334",0.00,0.57,Low Risk,"17,430",Monday
Odisha,18-08-2020,"62,294",353,"43,780","2,244","1,009,454","64,533",6.39,0,"46,356,334",0.00,0.57,Low Risk,"18,161",Tuesday
Odisha,19-08-2020,"64,533",362,"45,315","2,239","1,062,469","67,122",6.32,0,"46,356,334",0.00,0.56,Low Risk,"18,856",Wednesday
Odisha,20-08-2020,"67,122",372,"46,936","2,589","1,115,947","70,020",6.27,0,"46,356,334",0.00,0.55,Low Risk,"19,814",Thursday
Odisha,21-08-2020,"70,020",380,"48,577","2,898","1,172,426","72,718",6.20,0,"46,356,334",0.00,0.54,Low Risk,"21,063",Friday
Odisha,22-08-2020,"72,718",390,"50,504","2,698","1,233,805","75,537",6.12,0,"46,356,334",0.00,0.54,Low Risk,"21,824",Saturday
Odisha,23-08-2020,"75,537",399,"52,277","2,819","1,302,711","78,530",6.03,0,"46,356,334",0.00,0.53,Low Risk,"22,861",Sunday
Odisha,24-08-2020,"78,530",409,"54,406","2,993","1,363,620","81,479",5.98,0,"46,356,334",0.00,0.52,Low Risk,"23,715",Monday
Odisha,25-08-2020,"81,479",419,"56,925","2,949","1,421,958","84,231",5.92,0,"46,356,334",0.00,0.51,Low Risk,"24,135",Tuesday
Odisha,26-08-2020,"84,231",428,"59,470","2,752","1,485,167","87,602",5.90,0,"46,356,334",0.00,0.51,Low Risk,"24,333",Wednesday
Odisha,27-08-2020,"87,602",441,"62,813","3,371","1,553,257","90,986",5.86,0,"46,356,334",0.00,0.50,Low Risk,"24,348",Thursday
Odisha,28-08-2020,"90,986",448,"65,323","3,384","1,612,097","94,668",5.87,0,"46,356,334",0.00,0.49,Low Risk,"25,215",Friday
Odisha,29-08-2020,"94,668",456,"67,826","3,682","1,670,910","97,920",5.86,0,"46,356,334",0.00,0.48,Low Risk,"26,386",Saturday
Odisha,30-08-2020,"97,920",470,"70,714","3,252","1,731,556","97,920",5.66,0,"46,356,334",0.00,0.48,Low Risk,"26,736",Sunday
Odisha,31-08-2020,"100,934",482,"73,233","3,014","1,789,433","97,920",5.47,0,"46,356,334",0.00,0.48,Low Risk,"27,219",Monday
Odisha,01-09-2020,"103,536",492,"77,286","2,602","1,839,854","97,920",5.32,0,"46,356,334",0.00,0.48,Low Risk,"25,758",Tuesday
Odisha,02-09-2020,"106,561",503,"80,770","3,025","1,891,099","97,920",5.18,0,"46,356,334",0.00,0.47,Low Risk,"25,288",Wednesday
Odisha,03-09-2020,"109,780",514,"84,073","3,219","1,950,591","97,920",5.02,0,"46,356,334",0.00,0.47,Low Risk,"25,193",Thursday
Odisha,04-09-2020,"113,411",522,"87,351","3,631","1,997,345","97,920",4.90,0,"46,356,334",0.00,0.46,Low Risk,"25,538",Friday
Odisha,05-09-2020,"116,678",531,"90,331","3,267","2,048,008","97,920",4.78,0,"46,356,334",0.00,0.46,Low Risk,"25,816",Saturday
Odisha,06-09-2020,"120,221",538,"93,774","3,543","2,098,401","97,920",4.67,0,"46,356,334",0.00,0.45,Low Risk,"25,909",Sunday
Odisha,07-09-2020,"124,031",546,"96,364","3,810","2,143,566","97,920",4.57,0,"46,356,334",0.00,0.44,Low Risk,"27,121",Monday
Odisha,08-09-2020,"127,892",556,"99,398","3,861","2,184,841","97,920",4.48,0,"46,356,334",0.00,0.43,Low Risk,"27,938",Tuesday
Odisha,09-09-2020,"131,382",569,"102,185","3,490","2,226,436","97,920",4.40,0,"46,356,334",0.00,0.43,Low Risk,"28,628",Wednesday
Odisha,10-09-2020,"135,130",580,"105,295","3,748","2,273,597","97,920",4.31,0,"46,356,334",0.00,0.43,Low Risk,"29,255",Thursday
Odisha,11-09-2020,"139,121",591,"108,001","3,991","2,323,641","97,920",4.21,0,"46,356,334",0.00,0.42,Low Risk,"30,529",Friday
Odisha,12-09-2020,"143,117",605,"112,062","3,996","2,374,620","97,920",4.12,0,"46,356,334",0.00,0.42,Low Risk,"30,450",Saturday
Odisha,13-09-2020,"146,894",616,"115,279","3,777","2,423,124","97,920",4.04,0,"46,356,334",0.00,0.42,Low Risk,"30,999",Sunday
Odisha,14-09-2020,"150,807",626,"118,642","3,913","2,472,517","97,920",3.96,0,"46,356,334",0.00,0.42,Low Risk,"31,539",Monday
Odisha,15-09-2020,"155,005",637,"122,024","4,198","2,516,457","97,920",3.89,0,"46,356,334",0.00,0.41,Low Risk,"32,344",Tuesday
Odisha,16-09-2020,"158,650",645,"125,738","3,645","2,567,777","97,920",3.81,0,"46,356,334",0.00,0.41,Low Risk,"32,267",Wednesday
Odisha,17-09-2020,"162,920",656,"129,859","4,270","2,619,601","97,920",3.74,0,"46,356,334",0.00,0.40,Low Risk,"32,405",Thursday
Odisha,18-09-2020,"167,161",669,"133,466","4,241","2,667,747","97,920",3.67,0,"46,356,334",0.00,0.40,Low Risk,"33,026",Friday
Odisha,19-09-2020,"171,341",682,"137,567","4,180","2,715,822","97,920",3.61,0,"46,356,334",0.00,0.40,Low Risk,"33,092",Saturday
Odisha,20-09-2020,"175,550",691,"141,657","4,209","2,766,976","97,920",3.54,0,"46,356,334",0.00,0.39,Low Risk,"33,202",Sunday
Odisha,21-09-2020,"179,880",701,"145,675","4,330","2,814,734","97,920",3.48,0,"46,356,334",0.00,0.39,Low Risk,"33,504",Monday
Odisha,22-09-2020,"184,122",710,"149,379","4,242","2,860,410","97,920",3.42,0,"46,356,334",0.00,0.39,Low Risk,"34,033",Tuesday
Odisha,23-09-2020,"188,311",721,"153,213","4,189","2,905,731","97,920",3.37,0,"46,356,334",0.00,0.38,Low Risk,"34,377",Wednesday
Odisha,24-09-2020,"192,548",736,"157,265","4,237","2,956,301","97,920",3.31,0,"46,356,334",0.00,0.38,Low Risk,"34,547",Thursday
Odisha,25-09-2020,"196,888",752,"161,044","4,340","3,009,183","97,920",3.25,0,"46,356,334",0.00,0.38,Low Risk,"35,092",Friday
Odisha,26-09-2020,"201,096",767,"165,432","4,208","3,062,717","97,920",3.20,0,"46,356,334",0.00,0.38,Low Risk,"34,897",Saturday
Odisha,27-09-2020,"205,452",783,"170,193","4,356","3,111,766","97,920",3.15,0,"46,356,334",0.00,0.38,Low Risk,"34,476",Sunday
Odisha,28-09-2020,"209,374",797,"173,571","3,922","3,159,400","97,920",3.10,0,"46,356,334",0.00,0.38,Low Risk,"35,006",Monday
Odisha,29-09-2020,"212,609",813,"177,585","3,235","3,200,852","97,920",3.06,0,"46,356,334",0.00,0.38,Low Risk,"34,211",Tuesday
Odisha,30-09-2020,"215,676",828,"181,481","3,067","3,250,999","97,920",3.01,0,"46,356,334",0.00,0.38,Low Risk,"33,367",Wednesday
Odisha,01-10-2020,"219,119",842,"185,700","3,443","3,300,644","97,920",2.97,0,"46,356,334",0.00,0.38,Low Risk,"32,577",Thursday
Odisha,02-10-2020,"222,734",859,"190,080","3,615","3,348,861","97,920",2.92,0,"46,356,334",0.00,0.39,Low Risk,"31,795",Friday
Odisha,03-10-2020,"226,334",875,"194,128","3,600","3,395,265","97,920",2.88,0,"46,356,334",0.00,0.39,Low Risk,"31,331",Saturday
Odisha,04-10-2020,"229,387",892,"198,194","3,053","3,440,835","97,920",2.85,0,"46,356,334",0.00,0.39,Low Risk,"30,301",Sunday
Odisha,05-10-2020,"232,713",907,"202,302","3,326","3,482,402","97,920",2.81,0,"46,356,334",0.00,0.39,Low Risk,"29,504",Monday
Odisha,06-10-2020,"235,330",924,"206,400","2,617","3,524,242","97,920",2.78,0,"46,356,334",0.00,0.39,Low Risk,"28,006",Tuesday
Odisha,07-10-2020,"238,003",940,"210,217","2,673","3,569,600","97,920",2.74,0,"46,356,334",0.00,0.39,Low Risk,"26,846",Wednesday
Odisha,08-10-2020,"240,998",958,"213,672","2,995","3,619,509","97,920",2.71,0,"46,356,334",0.00,0.40,Low Risk,"26,368",Thursday
Odisha,09-10-2020,"244,142",974,"216,984","3,144","3,664,678","97,920",2.67,0,"46,356,334",0.00,0.40,Low Risk,"26,184",Friday
Odisha,10-10-2020,"246,839",991,"220,388","2,697","3,710,592","97,920",2.64,0,"46,356,334",0.00,0.40,Low Risk,"25,460",Saturday
Odisha,11-10-2020,"249,693","1,006","224,273","2,854","3,755,671","97,920",2.61,0,"46,356,334",0.00,0.40,Low Risk,"24,414",Sunday
Odisha,12-10-2020,"252,239","1,022","227,615","2,546","3,796,767","97,920",2.58,0,"46,356,334",0.00,0.41,Low Risk,"23,602",Monday
Odisha,13-10-2020,"254,662","1,040","230,192","2,423","3,836,825","97,920",2.55,0,"46,356,334",0.00,0.41,Low Risk,"23,430",Tuesday
Odisha,14-10-2020,"256,937","1,057","232,988","2,275","3,878,992","97,920",2.52,0,"46,356,334",0.00,0.41,Low Risk,"22,892",Wednesday
Odisha,15-10-2020,"259,541","1,062","235,763","2,604","3,921,140","97,920",2.50,0,"46,356,334",0.00,0.41,Low Risk,"22,716",Thursday
Odisha,16-10-2020,"262,011","1,089","238,535","2,470","3,959,712","97,920",2.47,0,"46,356,334",0.00,0.42,Low Risk,"22,387",Friday
Odisha,17-10-2020,"264,149","1,104","241,385","2,138","4,001,065","97,920",2.45,0,"46,356,334",0.00,0.42,Low Risk,"21,660",Saturday
Odisha,18-10-2020,"266,345","1,121","244,227","2,196","4,043,323","97,920",2.42,0,"46,356,334",0.00,0.42,Low Risk,"20,997",Sunday
Odisha,19-10-2020,"268,364","1,135","246,837","2,019","4,082,063","97,920",2.40,0,"46,356,334",0.00,0.42,Low Risk,"20,392",Monday
Odisha,20-10-2020,"270,346","1,152","249,575","1,982","4,117,090","97,920",2.38,0,"46,356,334",0.00,0.43,Low Risk,"19,619",Tuesday
Odisha,21-10-2020,"272,250","1,168","252,197","1,904","4,159,394","97,920",2.35,0,"46,356,334",0.00,0.43,Low Risk,"18,885",Wednesday
Odisha,22-10-2020,"274,181","1,181","254,913","1,931","4,199,508","97,920",2.33,0,"46,356,334",0.00,0.43,Low Risk,"18,087",Thursday
Odisha,23-10-2020,"276,094","1,196","257,041","1,913","4,240,241","97,920",2.31,0,"46,356,334",0.00,0.43,Low Risk,"17,857",Friday
Odisha,24-10-2020,"277,887","1,214","259,418","1,793","4,280,274","97,920",2.29,0,"46,356,334",0.00,0.44,Low Risk,"17,255",Saturday
Odisha,25-10-2020,"279,582","1,229","262,031","1,695","4,318,075","97,920",2.27,0,"46,356,334",0.00,0.44,Low Risk,"16,322",Sunday
Odisha,26-10-2020,"281,215","1,245","264,102","1,633","4,354,956","97,920",2.25,0,"46,356,334",0.00,0.44,Low Risk,"15,868",Monday
Odisha,27-10-2020,"282,695","1,259","266,105","1,480","4,385,259","97,920",2.23,0,"46,356,334",0.00,0.45,Low Risk,"15,331",Tuesday
Odisha,28-10-2020,"283,942","1,272","268,115","1,247","4,422,164","97,920",2.21,0,"46,356,334",0.00,0.45,Low Risk,"14,555",Wednesday
Odisha,29-10-2020,"285,482","1,284","270,130","1,540","4,463,559","97,920",2.19,0,"46,356,334",0.00,0.45,Low Risk,"14,068",Thursday
Odisha,30-10-2020,"287,099","1,297","272,038","1,617","4,508,065","97,920",2.17,0,"46,356,334",0.00,0.45,Low Risk,"13,764",Friday
Odisha,31-10-2020,"288,646","1,308","273,838","1,547","4,555,815","97,920",2.15,0,"46,356,334",0.00,0.45,Low Risk,"13,500",Saturday
Odisha,01-11-2020,"290,116","1,320","275,749","1,470","4,601,860","97,920",2.13,0,"46,356,334",0.00,0.45,Low Risk,"13,047",Sunday
Odisha,02-11-2020,"291,825","1,331","277,564","1,709","4,645,192","97,920",2.11,0,"46,356,334",0.00,0.46,Low Risk,"12,930",Monday
Odisha,03-11-2020,"293,214","1,340","279,091","1,389","4,687,272","97,920",2.09,0,"46,356,334",0.00,0.46,Low Risk,"12,783",Tuesday
Odisha,04-11-2020,"294,415","1,352","280,553","1,201","4,736,246","97,920",2.07,0,"46,356,334",0.00,0.46,Low Risk,"12,510",Wednesday
Odisha,05-11-2020,"295,889","1,364","282,073","1,474","4,787,026","97,920",2.05,0,"46,356,334",0.00,0.46,Low Risk,"12,452",Thursday
Odisha,06-11-2020,"297,274","1,378","283,533","1,385","4,838,124","97,920",2.02,0,"46,356,334",0.00,0.46,Low Risk,"12,363",Friday
Odisha,07-11-2020,"298,768","1,393","285,174","1,494","4,888,509","97,920",2.00,0,"46,356,334",0.00,0.47,Low Risk,"12,201",Saturday
Odisha,08-11-2020,"300,140","1,410","286,857","1,372","4,939,390","97,920",1.98,0,"46,356,334",0.00,0.47,Low Risk,"11,873",Sunday
Odisha,09-11-2020,"301,574","1,425","288,168","1,434","4,984,550","97,920",1.96,0,"46,356,334",0.00,0.47,Low Risk,"11,981",Monday
